Security Code,Issuer Name,Security Id,Security Name,Face Value,Industry,Sector Name
531887,Rahul Merchandising ltd.,RAHME,RAHUL MERCHANDISING LTD.,10,Gems- Jewellery And Watches,Consumer Discretionary
531888,Rexnord Electronics & Controls Ltd.,REXNORD,REXNORD ELECTRONICS & CONTROLS LTD.,10,Industrial Products,Industrials
531889,Integrated Technologies Ltd.,INTECH,INTEGRATED TECHNOLOGIES LTD.,10,Computers Hardware & Equipments,Information Technology
531892,Khandwala Securities Ltd.,KHANDSE,KHANDWALA SECURITIES LTD.,10,Stockbroking & Allied,Financial Services
531893,Sawaca Business Machines Ltd.,SAWABUSI,SAWACA BUSINESS MACHINES LTD.,1,Diversified Commercial Services,Services
531900,CCL International Ltd,CCLINTER,CCL INTERNATIONAL LTD.,10,Civil Construction,Industrials
531902,Gallops Enterprise  Limited,GALLOPENT,GALLOPS ENTERPRISE LTD.,10,Residential- Commercial Projects,Consumer Discretionary
531909,CROISSANCE LIMITED,CROISSANCE,Croissance Ltd,1,Residential- Commercial Projects,Consumer Discretionary
531911,Galaxy Agrico Exports Ltd.,GALAGEX,GALAXY AGRICO EXPORTS LTD.,10,Industrial Products,Industrials
531913,Gopal Iron & Steels Co.(Gujarat) Lt,GOPAIST,GOPAL IRON & STEELS CO.(GUJARAT) LTD.,10,Iron & Steel Products,Industrials
531918,Hindustan Appliances Ltd,HINDAPL,HINDUSTAN APPLIANCES LTD.,10,Trading & Distributors,Services
531921,Agarwal Industrial Corporation Limited,AGARIND,AGARWAL INDUSTRIAL CORPORATION LTD.,10,Petrochemicals,Commodities
531923,Dhampure Speciality Sugars Ltd.,DHAMPURE,DHAMPURE SPECIALITY SUGARS LTD.,10,Sugar,Fast Moving Consumer Goods
531925,Shantanu Sheorey Aquakult ltd.,SHAQUAK,SHANTANU SHEOREY AQUAKULT LTD.,10,Packaged Foods,Fast Moving Consumer Goods
531928,Golden Carpets Limited.,GOLCA,GOLDEN CARPETS LTD.,10,Furniture- Home Furnishing,Consumer Discretionary
531929,Innocorp Limited,INNOCORP,INNOCORP LTD.,10,Plastic Products - Industrial,Industrials
531930,Sarthak Industries Ltd.,SARTHAKIND,SARTHAK INDUSTRIES LTD.,10,Trading & Distributors,Services
531931,Sai Capital Ltd.,SAICAPI,SAI CAPITAL LTD.,10,Diversified Commercial Services,Services
531936,Blue Chip India Ltd,BLUECHIP,BLUE CHIP INDIA LTD.,2,Investment Company,Financial Services
531944,SERVOTEACH INDUSTRIES LTD,SERVOTEACH,Servoteach Industries Ltd,10,Industrial Products,Industrials
531946,Chadha Papers Ltd.,CHADPAP,CHADHA PAPERS LTD.,10,Paper & Paper Products,Commodities
531950,Vertex Securities Ltd.,VERTEX,VERTEX SECURITIES LTD.,2,Other Financial Services,Financial Services
531952,Riba Textiles Ltd.,RIBATEX,RIBA TEXTILES LTD.,10,Other Textile Products,Consumer Discretionary
531959,Newtime Infrastructure Limited,NEWINFRA,Newtime Infrastructure Limited,1,Trading & Distributors,Services
531960,Kashyap Tele-Medicines Limited,KASHYAP,Kashyap Tele-Medicines Ltd,1,IT Enabled Services,Information Technology
531962,Shree Metalloys Limited,SHREMETAL,SHREE METALLOYS LTD.,10,Non Banking Financial Company (NBFC),Financial Services
531968,IITL PROJECTS LIMITED,IITLPROJ,IITL PROJECTS LIMITED,10,Residential- Commercial Projects,Consumer Discretionary
531971,Hari Govind International Ltd.,HARIGOV,HARI GOVIND INTERNATIONAL LTD.,10,Other Textile Products,Consumer Discretionary
531977,Chartered Logistics Ltd,CHLOGIST,CHARTERED LOGISTICS LTD.,1,Logistics Solution Provider,Services
531978,Ambika Cotton Mills Ltd.,AMBIKCO,AMBIKA COTTON MILLS LTD.,10,Other Textile Products,Consumer Discretionary
531979,HIND ALUMINIUM INDUSTRIES LTD.,HINDALUMI,HIND ALUMINIUM INDUSTRIES LTD.-$,10,Aluminium,Commodities
531980,Senthil Infotek Limited,SENINFO,Senthil Infotek Ltd,10,Computers - Software & Consulting,Information Technology
531982,Spectrum Foods Limited,SPECFOOD,SPECTRUM FOODS LTD.,10,Other Food Products,Fast Moving Consumer Goods
531991,Amraworld Agrico Ltd.,AMRAAGRI,AMRAWORLD AGRICO LTD.,1,Other Textile Products,Consumer Discretionary
531994,Auto Pins (India) Ltd.,AUTOPINS,AUTO PINS (INDIA) LTD.,10,Auto Components & Equipments,Consumer Discretionary
531996,Odyssey Corporation Ltd.,ODYCORP,ODYSSEY CORPORATION LTD.,5,Non Banking Financial Company (NBFC),Financial Services
532001,Inducto Steels ltd.,INDCTST,INDUCTO STEEL LTD.,10,Iron & Steel Products,Industrials
532005,Sam Industries Ltd.,SAMINDUS,SAM INDUSTRIES LTD.,10,Investment Company,Financial Services
532007,Shree Vatsaa Finance & Leasing Ltd.,SHVFL,SHREEVATSAA FINANCE & LEASING LTD.,10,Diversified Commercial Services,Services
532011,Pooja Entertainment and Films Ltd.,POOJAENT,POOJA ENTERTAINMENT AND FILMS LTD.,10,Film Production- Distribution & Exhibition,Consumer Discretionary
532015,Gravity (India) Ltd.,GRAVITY,GRAVITY (INDIA) LTD.-$,10,Other Textile Products,Consumer Discretionary
532016,ESPIRE HOSPITALITY LIMITED,ESPIRE,Espire Hospitality Limited,10,Residential- Commercial Projects,Consumer Discretionary
532019,LCC Infotech Ltd.,LCCINFOTEC,LCC INFOTECH LTD.,2,Education,Consumer Discretionary
532022,Filatex Fashions Ltd,FILATFASH,FILATEX FASHIONS LTD.,5,Other Textile Products,Consumer Discretionary
532024,R.B.Gupta Financials Ltd.,RBGUPTA,R.B.GUPTA FINANCIALS LTD.,10,Other Financial Services,Financial Services
532029,Sindhu Trade Links Limited,SINDHUTRAD,Sindhu Trade Links Limited,1,Diversified,Diversified
532035,Unistar Multimedia Ltd,UNISTRMU,UNISTAR MULTIMEDIA LTD.,10,Media & Entertainment,Consumer Discretionary
532039,Zenotech Laboratories Limited,ZENOTECH,ZENOTECH LABORATORIES LTD.,10,Pharmaceuticals,Healthcare
532041,Hindustan Bio Sciences Ltd.,HINDBIO,HINDUSTAN BIO SCIENCES LTD.,2,Software Products,Information Technology
532042,Frontline Corporation Limited,FRONTCORP,FRONTLINE CORPORATION LTD.,10,Road Transport,Services
532051,Swelect Energy Systems Limited,SWELECTES,Swelect Energy Systems Limited-$,10,Heavy Electrical Equipment,Industrials
532053,Wallfort Financial Services Ltd.,WALLFORT,WALLFORT FINANCIAL SERVICES LTD.,10,Stockbroking & Allied,Financial Services
532054,KDDL Ltd,KDDL,KDDL LTD.-$,10,Gems- Jewellery And Watches,Consumer Discretionary
532056,Adinath Exim Resources Ltd.,ADIEXRE,ADINATH EXIM RESOURCES LTD.,10,Investment Company,Financial Services
532057,Abhinav Capital Services Limited,ABHICAP,ABHINAV CAPITAL SERVICES LTD.,10,Non Banking Financial Company (NBFC),Financial Services
532067,Kilpest India Ltd.,KILPEST,KILPEST INDIA LTD.,10,Pesticides & Agrochemicals,Commodities
532070,Sumuka Agro Industries Limited,SUMUKA,Sumuka Agro Industries Ltd,10,Packaged Foods,Fast Moving Consumer Goods
532083,Shri Kalyan Holdings Ltd.,SHKALYN,SHRI KALYAN HOLDINGS LTD.,10,Diversified Commercial Services,Services
532090,Vandana Knitwear Limited,VANDANA,VANDANA KNITWEAR LTD.,1,Other Textile Products,Consumer Discretionary
532100,Indo-City Infotech Ltd.,INDOCITY,INDO-CITY INFOTECH LTD.-$,10,Software Products,Information Technology
532102,SBEC Sugar Ltd.,SBECSUG,SBEC SUGAR LTD.,10,Sugar,Fast Moving Consumer Goods
532105,Mega Fin (India) Ltd.,MEGFI,MEGA FIN (INDIA) LTD.,10,Diversified Commercial Services,Services
532113,Brijlaxmi Leasing & Finance ltd.,BRIJLEAS,BRIJLAXMI LEASING & FINANCE LTD.,10,Non Banking Financial Company (NBFC),Financial Services
532123,BSEL Infrastructure Realty Ltd.,BSELINFRA,BSEL INFRASTRUCTURE REALTY LTD.,10,Residential- Commercial Projects,Consumer Discretionary
532124,Reliable Ventures India Ltd,RELIABVEN,RELIABLE VENTURES INDIA LTD.,10,Hotels & Resorts,Consumer Discretionary
532134,Bank Of Baroda,BANKBARODA,BANK OF BARODA,2,Public Sector Bank,Financial Services
532138,SMC Credits ltd.,SMCREDT,SMC CREDITS LTD.,10,Non Banking Financial Company (NBFC),Financial Services
532140,Mohite Industries Limited,MOHITE,Mohite Industries Ltd,10,Other Textile Products,Consumer Discretionary
532141,"Andhra Cement Ltd.,",ACL,ANDHRA CEMENTS LTD.,10,Cement & Cement Products,Commodities
532143,SKM Egg Products Exports (India) Lt,SKMEGGPROD,SKM EGG PRODUCTS EXPORT (INDIA) LTD.,10,Meat Products including Poultry,Fast Moving Consumer Goods
532144,Welspun Corp Limited,WELCORP,Welspun Corp Limited,5,Iron & Steel Products,Industrials
532145,H.S.India Ltd.,HOTLSILV,H.S.INDIA LTD.,10,Hotels & Resorts,Consumer Discretionary
532149,Bank of India,BANKINDIA,BANK OF INDIA,10,Public Sector Bank,Financial Services
532150,Indraprastha Medical Corporation Lt,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,10,Hospital,Healthcare
532154,JOHNSON PHARMACARE LIMITED,JOHNPHARMA,Johnson Pharmacare Ltd,1,Diversified Commercial Services,Services
532155,Gail (India) Ltd.,GAIL,GAIL (INDIA) LTD.,10,Gas Transmission/Marketing,Energy
532156,Vaibhav Global Ltd,VAIBHAVGBL,Vaibhav Global Ltd,2,Gems- Jewellery And Watches,Consumer Discretionary
532159,TRESCON LIMITED,TRESCON,Trescon Ltd,10,Residential- Commercial Projects,Consumer Discretionary
532160,Gujarat State Financial corporation,GUJSTATFIN,Gujarat State Financial Corporation,10,Financial Institution,Financial Services
532162,JK Paper Ltd.,JKPAPER,JK PAPER LTD.,10,Paper & Paper Products,Commodities
532163,Saregama India Ltd.,SAREGAMA,SAREGAMA INDIA LTD.,1,Media & Entertainment,Consumer Discretionary
532164,Minolta Finance Ltd.,MINOLTAF,MINOLTA FINANCE LTD.,10,Non Banking Financial Company (NBFC),Financial Services
532167,Omkar Pharmachem Ltd.,OMKARPH,OMKAR PHARMACHEM LTD.,10,Commodity Chemicals,Commodities
532172,Adroit Infotech Limited,ADROITINFO,Adroit Infotech Ltd,10,IT Enabled Services,Information Technology
532173,Cybertech Systems and Software Ltd.,CYBERTECH,CYBERTECH SYSTEMS AND SOFTWARE LTD.,10,Computers - Software & Consulting,Information Technology
532174,ICICI Bank Ltd.,ICICIBANK,ICICI BANK LTD.,2,Private Sector Bank,Financial Services
532175,Cyient Limited,CYIENT,Cyient Limited,5,IT Enabled Services,Information Technology
532178,Engineers India Ltd.,ENGINERSIN,ENGINEERS INDIA LTD.,5,Civil Construction,Industrials
532180,Dhanlaxmi Bank Limited,DHANBANK,Dhanlaxmi Bank Limited,10,Private Sector Bank,Financial Services
532181,Gujarat Mineral Development Corpora,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,2,Industrial Minerals,Commodities
532183,Gayatri Sugars Ltd.,GAYATRI,GAYATRI SUGARS LTD.,10,Sugar,Fast Moving Consumer Goods
532187,IndusInd Bank Ltd.,INDUSINDBK,INDUSIND BANK LTD.,10,Private Sector Bank,Financial Services
532189,India Tourism Development Corporati,ITDC,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,10,Hotels & Resorts,Consumer Discretionary
532209,Jammu and Kashmir Bank Ltd.,J&KBANK,JAMMU & KASHMIR BANK LTD.,1,Private Sector Bank,Financial Services
532210,City Union Bank Ltd,CUB,CITY UNION BANK LTD.,1,Private Sector Bank,Financial Services
532212,Archies Ltd.,ARCHIES,ARCHIES LTD.,2,Leisure Products,Consumer Discretionary
532215,AXIS Bank Ltd.,AXISBANK,AXIS BANK LTD.,2,Private Sector Bank,Financial Services
532216,HB Stockholdings Ltd.,HBSTOCK,HB STOCKHOLDINGS LTD.,10,Non Banking Financial Company (NBFC),Financial Services
532217,Siel Financial Services Ltd.,SIELFNS,SIEL FINANCIAL SERVICES LTD.,10,Other Financial Services,Financial Services
532218,South Indian Bank Ltd.,SOUTHBANK,SOUTH INDIAN BANK LTD.,1,Private Sector Bank,Financial Services
532219,Energy Development Company Ltd.,ENERGYDEV,ENERGY DEVELOPMENT COMPANY LTD.,10,Power Generation,Utilities
532221,Sonata Software Ltd.,SONATSOFTW,SONATA SOFTWARE LTD.,1,Computers - Software & Consulting,Information Technology
532230,Bengal Tea & fabrics Ltd.,BENGALT,BENGAL TEA & FABRICS LTD.,10,Tea & Coffee,Fast Moving Consumer Goods
532234,"National Aluminium Co. Ltd.,",NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,5,Aluminium,Commodities
532240,India Nippon Electricals Ltd,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,5,Auto Components & Equipments,Consumer Discretionary
532256,Nalwa Sons Investment Ltd,NSIL,NALWA SONS INVESTMENTS LTD.,10,Non Banking Financial Company (NBFC),Financial Services
532259,Apar Industries Ltd,APARINDS,APAR INDUSTRIES LTD.,10,Other Electrical Equipment,Industrials
532262,"TCI Industries Ltd.,",TCIIND,TCI INDUSTRIES LTD.,10,Diversified Commercial Services,Services
532268,ACCELYA SOLUTIONS INDIA LIMITED,ACCELYA,Accelya Solutions India Ltd,10,Computers - Software & Consulting,Information Technology
532271,ORCHASP LIMITED,ORCHASP,Orchasp Ltd,2,Computers - Software & Consulting,Information Technology
532281,HCL Technologies Ltd,HCLTECH,HCL TECHNOLOGIES LTD.,2,Computers - Software & Consulting,Information Technology
532284,TCFC Finance Ltd,TCFCFINQ,TCFC FINANCE LTD.,10,Non Banking Financial Company (NBFC),Financial Services
532285,Geojit Financial Services Limited,GEOJITFSL,Geojit Financial Services Ltd,1,Stockbroking & Allied,Financial Services
532286,Jindal Steel & Power Ltd,JINDALSTEL,JINDAL STEEL & POWER LTD.,1,Iron & Steel,Commodities
532290,BLB Limited,BLBLIMITED,BLB LTD.,1,Investment Company,Financial Services
532296,Glenmark Pharmaceuticals ltd,GLENMARK,GLENMARK PHARMACEUTICALS LTD.,1,Pharmaceuticals,Healthcare
532300,Wockhardt Ltd,WOCKPHARMA,WOCKHARDT LTD.,5,Pharmaceuticals,Healthcare
532301,Tata Coffee Ltd,TATACOFFEE,TATA COFFEE LTD.,1,Tea & Coffee,Fast Moving Consumer Goods
532304,KJMC Corporate Advisors (India) Ltd.,KJMCCORP,KJMC Corporate Advisors (India) Ltd.,10,Other Financial Services,Financial Services
532305,Ind-Swift Laboratories Ltd.,INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,10,Pharmaceuticals,Healthcare
532307,Melstar Information Technologies Ltd.,MELSTAR,MELSTAR INFORMATION TECHNOLOGIES LTD.,10,IT Enabled Services,Information Technology
532309,GE Power India Limited,GEPIL,GE Power India Ltd,10,Heavy Electrical Equipment,Industrials
532310,Shree Rama Multi-tech Ltd.,SHREERAMA,SHREE RAMA MULTI-TECH LTD.,5,Packaging,Industrials
532313,Mahindra Lifespace Developers Ltd.,MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS LTD.,10,Residential- Commercial Projects,Consumer Discretionary
532315,Telesys Software Ltd.,TELESYS,TELESYS SOFTWARE LTD.,10,Software Products,Information Technology
532320,Vaarad Ventures Ltd,VAARAD,Vaarad Ventures Ltd,1,Non Banking Financial Company (NBFC),Financial Services
532321,Zydus Lifesciences Limited,ZYDUSLIFE,Zydus Lifesciences Ltd,1,Pharmaceuticals,Healthcare
532323,Shiva Cement Ltd.,SHIVACEM,SHIVA CEMENT LTD.,2,Cement & Cement Products,Commodities
532324,Cinevista Limited,CINEVISTA,CINEVISTA LTD.,2,Media & Entertainment,Consumer Discretionary
532326,Intense Technologies,INTENTECH,INTENSE TECHNOLOGIES LTD.-$,2,Software Products,Information Technology
532329,Danlaw Technologies India Ltd.,DANLAW,DANLAW TECHNOLOGIES INDIA LTD.-$,10,Industrial Products,Industrials
532331,Ajanta Pharma Ltd.,AJANTPHARM,AJANTA PHARMA LTD.,2,Pharmaceuticals,Healthcare
532333,HB Portfolio Ltd.,HBPOR,HB PORTFOLIO LTD.,10,Other Financial Services,Financial Services
532334,HB Estate Developers Ltd.,HBESD,HB ESTATE DEVELOPERS LTD.,10,Residential- Commercial Projects,Consumer Discretionary
532335,Ambica Agarbathies & Aroma Ind. Ltd.,AMBICAAGAR,AMBICA AGARBATHIES & AROMA INDUSTRIES LTD.,10,Household Products,Fast Moving Consumer Goods
532339,Compucom Software Lt.,COMPUSOFT,COMPUCOM SOFTWARE LTD.-$,2,Education,Consumer Discretionary
532340,Omni Axs Software Ltd.,OMNIAX,OMNI AXS SOFTWARE LTD.,10,Software Products,Information Technology
532341,IZMO Limited,IZMO,IZMO Limited-$,10,IT Enabled Services,Information Technology
532343,TVS Motor Company Ltd.,TVSMOTOR,TVS MOTOR COMPANY LTD.,1,2/3 Wheelers,Consumer Discretionary
532344,SoftSol India Limited.,SOFTSOL,SOFTSOL INDIA LTD.,10,Computers - Software & Consulting,Information Technology
532345,Gati Limited,GATI,GATI LTD.,2,Logistics Solution Provider,Services
532348,Subex  Ltd,SUBEX,SUBEX LTD.,5,Software Products,Information Technology
532349,Transport Corporation of India Ltd,TCI,TRANSPORT CORPORATION OF INDIA LTD.,2,Logistics Solution Provider,Services
532350,Padmalaya Telefilms Ltd.,PADMALAYAT,PADMALAYA TELEFILMS LTD.,10,Film Production- Distribution & Exhibition,Consumer Discretionary
532351,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,5,Telecom -  Equipment & Accessories,Telecommunication
532354,Virgo Global Limited,VIRGOGLOB,Virgo Global Ltd,4,Software Products,Information Technology
532355,Picturehouse Media Limited,PICTUREHS,PICTUREHOUSE MEDIA LTD.,10,Film Production- Distribution & Exhibition,Consumer Discretionary
532356,Triveni Engineering & Industries Ltd,TRIVENI,TRIVENI ENGINEERING & INDUSTRIES LTD.,1,Sugar,Fast Moving Consumer Goods
532357,Mukta Arts Ltd.,MUKTAARTS,MUKTA ARTS LTD.,5,Film Production- Distribution & Exhibition,Consumer Discretionary
532359,Hit Kit Global Solutions Ltd,HITKITGLO,HIT KIT GLOBAL SOLUTIONS LTD.,2,Software Products,Information Technology
532362,Nagpur Power & Industries Ltd,NAGPI,NAGPUR POWER & INDUSTRIES LTD.,10,Ferro & Silica Manganese,Commodities
532365,Dynacons Systems & Solutions Ltd.,DSSL,DYNACONS SYSTEMS & SOLUTIONS LTD.,10,IT Enabled Services,Information Technology
532366,PNB Gilts Ltd,PNBGILTS,PNB GILTS LTD.,10,Investment Company,Financial Services
532368,BRIGHTCOM GROUP LIMITED,BCG,Brightcom Group Ltd,2,IT Enabled Services,Information Technology
532369,Ramco Industries Ltd,RAMCOIND,RAMCO INDUSTRIES LTD.,1,Other Construction Materials,Commodities
532370,Ramco Systems Ltd,RAMCOSYS,RAMCO SYSTEMS LTD.,10,Software Products,Information Technology
532371,Tata Teleservices (Maharashtra) Ltd.,TTML,TATA TELESERVICES (MAHARASHTRA) LTD.,10,Telecom - Cellular & Fixed line services,Telecommunication
532372,Virinchi Limited,VIRINCHI,Virinchi Ltd,10,Software Products,Information Technology
532373,WEP Solutions Ltd,WEPSOLN,WEP SOLUTIONS LTD.,10,IT Enabled Services,Information Technology
532374,Sterlite Technologies Limited.,STLTECH,STERLITE TECHNOLOGIES LTD.,2,Other Telecom Services,Telecommunication
532375,Tips Industries Limited,TIPSINDLTD,TIPS INDUSTRIES LTD.,1,Media & Entertainment,Consumer Discretionary
532376,MRO-TEK Realty Limited,MRO-TEK,MRO-TEK Realty Ltd,5,Residential- Commercial Projects,Consumer Discretionary
532379,FIRST FINTEC LIMITED,FIRSTFIN,First Fintec Ltd,10,Software Products,Information Technology
532380,Baba Arts Ltd,BABA,BABA ARTS LTD.-$,1,Film Production- Distribution & Exhibition,Consumer Discretionary
532382,Balaji Telefilms Ltd.,BALAJITELE,BALAJI TELEFILMS LTD.,2,Media & Entertainment,Consumer Discretionary
532384,Tyche Industries Ltd.,TYCHE,TYCHE INDUSTRIES LTD.,10,Pharmaceuticals,Healthcare
532386,California Software Co. Ltd.,CALSOFT,CALIFORNIA SOFTWARE CO.LTD.,10,Computers - Software & Consulting,Information Technology
532387,Pritish Nandy Communications Ltd,PNC,PRITISH NANDY COMMUNICATIONS LTD.,10,Film Production- Distribution & Exhibition,Consumer Discretionary
532388,Indian Overseas Bank,IOB,INDIAN OVERSEAS BANK,10,Public Sector Bank,Financial Services
532390,Taj GVK Hotels & Resorts Ltd.,TAJGVK,TAJGVK HOTELS & RESORTS LTD.,2,Hotels & Resorts,Consumer Discretionary
532392,Creative Eye Ltd.,CREATIVEYE,CREATIVE EYE LTD.,5,Media & Entertainment,Consumer Discretionary
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,Axiscades Technologies Ltd,5,IT Enabled Services,Information Technology
532397,KONNDOR INDUSTRIES LIMITED,KONNDOR,Konndor Industries Ltd,10,Paper & Paper Products,Commodities
532398,Usha Martin Education & Solutions Limited,UMESLTD,Usha Martin Education & Solutions Limited,1,E-Learning,Consumer Discretionary
532400,BIRLASOFT LIMITED,BSOFT,Birlasoft Ltd,2,Computers - Software & Consulting,Information Technology
532402,USG Tech Solutions Ltd,USGTECH,USG TECH SOLUTIONS LTD.,10,IT Enabled Services,Information Technology
